Date,Expiry,En_Date,Ce_En_Date,Pe_En_Date,Ce_Ex_Date,Pe_Ex_Date,Fut_En_Price,Atm_strike,Ce_Short_strike,Pe_Short_strike,Ce_Long_strike,Pe_Long_strike,Ce_Short_En_Price,Ce_Short_Ex_Price,Pe_Short_En_Price,Pe_Short_Ex_Price,Ce_Long_En_Price,Ce_Long_Ex_Price,Pe_Long_En_Price,Pe_Long_Ex_Price,Initial_Premium,Exit_Premium,Returns_Abs,Quantity,Lot_Size,Total_Abs_Return,Total_Capital_Return,Total_Pct_Return,Pfolio_Total_Daily_Drawdown,Pfolio_Max_Daily_Drawdown
2017-09-29,2017-10-05 0:00,2017-09-29 10:30,2017-09-29 10:30,2017-09-29 10:30,2017-10-05 15:12:59,2017-10-05 15:12:59,24202.05,24200.0,24200.0,24200.0,24700.0,23700.0,137.0,0.05,170.05,120.65,15.0,0.05,38.3,0.05,254.0,121.0,133.0,1,100,13315.0,1330880.0,1.3315,-0.037,-0.1359
2017-10-03,2017-10-05 0:00,2017-10-03 10:30,2017-10-03 10:30,2017-10-03 10:30,2017-10-05 13:37:59,2017-10-05 13:37:59,24081.95,24100.0,24100.0,24100.0,24600.0,23600.0,138.9,21.1,189.05,32.85,15.2,0.05,35.3,0.2,277.0,54.0,224.0,1,100,22375.0,1353255.0,2.2375,-0.0147,-0.1359
2017-10-04,2017-10-05 0:00,2017-10-04 10:30,2017-10-04 10:30,2017-10-04 10:30,2017-10-05 15:12:59,2017-10-05 15:12:59,24163.05,24200.0,24200.0,24200.0,24600.0,23700.0,91.9,0.05,154.0,120.65,8.4,0.05,15.9,0.05,222.0,121.0,101.0,1,100,10100.0,1363355.0,1.01,-0.0046,-0.1359
2017-10-05,2017-10-05 0:00,2017-10-05 10:30,2017-10-05 10:30,2017-10-05 10:30,2017-10-05 11:17:59,2017-10-05 11:17:59,24176.55,24200.0,24200.0,24200.0,24600.0,23700.0,22.75,9.35,72.0,114.3,0.15,0.05,0.65,0.85,94.0,123.0,-29.0,1,100,-2880.0,1360475.0,-0.288,-0.0074,-0.1359
2017-10-06,2017-10-12 0:00,2017-10-06 10:30,2017-10-06 10:30,2017-10-06 10:30,2017-10-12 15:04:59,2017-10-12 15:04:59,24245.0,24200.0,24200.0,24200.0,24700.0,23800.0,142.75,115.1,126.0,0.35,10.25,0.05,25.9,0.05,233.0,115.0,117.0,1,100,11725.0,1372200.0,1.1725,0.0,-0.1359
2017-10-09,2017-10-12 0:00,2017-10-09 10:30,2017-10-09 10:30,2017-10-09 10:30,2017-10-12 9:26:59,2017-10-12 9:26:59,24322.5,24300.0,24300.0,24300.0,24800.0,23800.0,111.95,2.5,115.15,295.55,5.15,0.1,10.55,11.35,211.0,287.0,-75.0,1,100,-7520.0,1364680.0,-0.752,-0.0075,-0.1359
2017-10-10,2017-10-12 0:00,2017-10-10 10:30,2017-10-10 10:30,2017-10-10 10:30,2017-10-11 14:08:59,2017-10-11 14:08:59,24332.0,24300.0,24300.0,24300.0,24800.0,23800.0,100.6,16.9,89.75,243.45,2.6,0.6,6.25,14.0,182.0,246.0,-64.0,1,100,-6425.0,1358255.0,-0.6425,-0.0139,-0.1359
2017-10-11,2017-10-12 0:00,2017-10-11 10:30,2017-10-11 10:30,2017-10-11 10:30,2017-10-11 13:29:59,2017-10-11 13:29:59,24462.85,24500.0,24500.0,24500.0,25000.0,24000.0,41.05,13.0,101.5,175.05,0.7,0.5,3.0,6.6,139.0,181.0,-42.0,1,100,-4210.0,1354045.0,-0.421,-0.0182,-0.1359
2017-10-12,2017-10-12 0:00,2017-10-12 10:30,2017-10-12 10:30,2017-10-12 10:30,2017-10-12 14:50:59,2017-10-12 14:50:59,24120.0,24100.0,24100.0,24100.0,24600.0,23600.0,38.1,141.0,49.85,0.9,0.05,0.05,0.5,0.05,87.0,142.0,-54.0,1,100,-5440.0,1348605.0,-0.544,-0.0236,-0.1359
2017-10-13,2017-10-18 0:00,2017-10-13 10:30,2017-10-13 10:30,2017-10-13 10:30,2017-10-18 11:48:59,2017-10-18 11:48:59,24552.0,24600.0,24600.0,24600.0,25000.0,24100.0,98.1,2.45,166.35,295.9,14.35,0.15,28.85,8.15,221.0,290.0,-69.0,1,100,-6880.0,1341725.0,-0.688,-0.0305,-0.1359
2017-10-16,2017-10-18 0:00,2017-10-16 10:30,2017-10-16 10:30,2017-10-16 10:30,2017-10-16 10:53:59,2017-10-16 10:53:59,24759.6,24800.0,24800.0,24800.0,25300.0,24300.0,100.5,53.2,145.1,301.55,9.15,5.7,17.4,60.0,219.0,289.0,-70.0,1,100,-7000.0,1334725.0,-0.7,-0.0375,-0.1359
2017-10-17,2017-10-18 0:00,2017-10-17 10:30,2017-10-17 10:30,2017-10-17 10:30,2017-10-18 9:16:59,2017-10-18 9:16:59,24735.1,24700.0,24700.0,24700.0,25200.0,24200.0,111.0,7.4,83.3,260.7,6.35,0.25,11.25,16.75,177.0,251.0,-74.0,1,100,-7440.0,1327285.0,-0.744,-0.0449,-0.1359
2017-10-18,2017-10-18 0:00,2017-10-18 10:30,2017-10-18 10:30,2017-10-18 10:30,2017-10-18 15:19:59,2017-10-18 15:19:59,24375.0,24400.0,24400.0,24400.0,24900.0,23900.0,41.2,0.1,82.55,83.05,0.4,0.05,0.75,0.05,123.0,83.0,40.0,1,100,3955.0,1331240.0,0.3955,-0.041,-0.1359
2017-10-23,2017-10-26 0:00,2017-10-23 10:30,2017-10-23 10:30,2017-10-23 10:30,2017-10-25 9:15:59,2017-10-25 9:15:59,24049.95,24000.0,24000.0,24000.0,24500.0,23600.0,197.35,763.2,152.55,4.25,31.3,260.15,49.5,2.0,269.0,505.0,-236.0,1,100,-23620.0,1307620.0,-2.362,-0.0646,-0.1359
2017-10-24,2017-10-26 0:00,2017-10-24 10:30,2017-10-24 10:30,2017-10-24 10:30,2017-10-25 9:26:59,2017-10-25 9:26:59,24252.0,24300.0,24300.0,24300.0,24700.0,23800.0,114.05,429.95,158.7,18.4,18.15,128.5,26.6,4.7,228.0,315.0,-87.0,1,100,-8715.0,1298905.0,-0.8715,-0.0733,-0.1359
2017-10-25,2017-10-26 0:00,2017-10-25 10:30,2017-10-25 10:30,2017-10-25 10:30,2017-10-25 13:15:59,2017-10-25 13:15:59,24662.95,24700.0,24700.0,24700.0,25200.0,24200.0,98.3,309.25,139.25,27.5,6.05,35.5,12.7,6.5,219.0,295.0,-76.0,1,100,-7595.0,1291310.0,-0.7595,-0.0809,-0.1359
2017-10-26,2017-10-26 0:00,2017-10-26 10:30,2017-10-26 10:30,2017-10-26 10:30,2017-10-26 12:59:59,2017-10-26 12:59:59,24926.25,24900.0,24900.0,24900.0,25400.0,24400.0,104.0,215.9,74.75,21.8,5.6,11.1,3.7,1.0,169.0,226.0,-56.0,1,100,-5615.0,1285695.0,-0.5615,-0.0865,-0.1359
2017-10-27,2017-11-02 0:00,2017-10-27 10:30,2017-10-27 10:30,2017-10-27 10:30,2017-11-01 12:42:59,2017-11-01 12:42:59,25012.1,25000.0,25000.0,25000.0,25500.0,24500.0,178.55,487.0,216.65,7.65,40.95,97.7,50.5,1.8,304.0,395.0,-91.0,1,100,-9140.0,1276555.0,-0.914,-0.0956,-0.1359
2017-10-30,2017-11-02 0:00,2017-10-30 10:30,2017-10-30 10:30,2017-10-30 10:30,2017-11-01 12:42:59,2017-11-01 12:42:59,25060.3,25100.0,25100.0,25100.0,25600.0,24600.0,121.85,397.4,204.5,10.75,14.9,58.0,44.5,2.2,267.0,348.0,-81.0,1,100,-8100.0,1268455.0,-0.81,-0.1037,-0.1359
2017-10-31,2017-11-02 0:00,2017-10-31 10:30,2017-10-31 10:30,2017-10-31 10:30,2017-11-01 9:37:59,2017-11-01 9:37:59,25036.95,25000.0,25000.0,25000.0,25500.0,24500.0,133.15,342.7,146.1,19.8,13.85,48.0,26.5,3.7,239.0,311.0,-72.0,1,100,-7190.0,1261265.0,-0.719,-0.1109,-0.1359
2017-11-01,2017-11-02 0:00,2017-11-01 10:30,2017-11-01 10:30,2017-11-01 10:30,2017-11-02 15:19:59,2017-11-02 15:19:59,25465.2,25500.0,25500.0,25500.0,26000.0,25000.0,79.1,0.05,143.95,59.85,4.75,0.05,14.05,0.05,204.0,60.0,144.0,1,100,14445.0,1275710.0,1.4445,-0.0965,-0.1359
2017-11-02,2017-11-02 0:00,2017-11-02 10:30,2017-11-02 10:30,2017-11-02 10:30,2017-11-02 15:17:59,2017-11-02 15:17:59,25541.05,25500.0,25500.0,25500.0,26100.0,25000.0,57.65,0.15,46.4,56.0,0.1,0.05,0.5,0.05,103.0,56.0,47.0,1,100,4740.0,1280450.0,0.474,-0.0918,-0.1359
2017-11-03,2017-11-09 0:00,2017-11-03 10:30,2017-11-03 10:30,2017-11-03 10:30,2017-11-09 15:15:59,2017-11-09 15:15:59,25480.45,25500.0,25500.0,25500.0,26000.0,25000.0,143.2,0.1,189.0,212.05,20.9,0.05,42.8,0.1,268.0,212.0,56.0,1,100,5650.0,1286100.0,0.565,-0.0861,-0.1359
2017-11-06,2017-11-09 0:00,2017-11-06 10:30,2017-11-06 10:30,2017-11-06 10:30,2017-11-08 14:57:59,2017-11-08 14:57:59,25607.0,25600.0,25600.0,25600.0,26100.0,25100.0,147.85,5.45,164.95,389.2,19.85,0.85,34.4,54.7,259.0,339.0,-81.0,1,100,-8055.0,1278045.0,-0.8055,-0.0942,-0.1359
2017-11-07,2017-11-09 0:00,2017-11-07 10:30,2017-11-07 10:30,2017-11-07 10:30,2017-11-09 15:15:59,2017-11-09 15:15:59,25497.1,25500.0,25500.0,25500.0,26000.0,25000.0,133.85,0.1,166.35,212.05,15.35,0.05,34.65,0.1,250.0,212.0,38.0,1,100,3820.0,1281865.0,0.382,-0.0903,-0.1359
2017-11-08,2017-11-09 0:00,2017-11-08 10:30,2017-11-08 10:30,2017-11-08 10:30,2017-11-09 15:14:59,2017-11-09 15:14:59,25364.95,25400.0,25400.0,25400.0,25900.0,24900.0,68.15,0.1,153.1,114.0,4.05,0.05,16.05,0.1,201.0,114.0,87.0,1,100,8720.0,1290585.0,0.872,-0.0816,-0.1359
2017-11-09,2017-11-09 0:00,2017-11-09 10:30,2017-11-09 10:30,2017-11-09 10:30,2017-11-09 11:02:59,2017-11-09 11:02:59,25410.0,25400.0,25400.0,25400.0,25900.0,24900.0,27.75,9.6,91.1,149.0,0.1,0.05,1.2,2.5,118.0,156.0,-38.0,1,100,-3850.0,1286735.0,-0.385,-0.0855,-0.1359
2017-11-10,2017-11-16 0:00,2017-11-10 10:30,2017-11-10 10:30,2017-11-10 10:30,2017-11-16 13:17:59,2017-11-16 13:17:59,25401.45,25400.0,25400.0,25400.0,25900.0,24900.0,153.15,24.45,193.15,29.7,23.75,0.1,47.2,0.15,275.0,54.0,221.0,1,100,22145.0,1308880.0,2.2145,-0.0633,-0.1359
2017-11-13,2017-11-16 0:00,2017-11-13 10:30,2017-11-13 10:30,2017-11-13 10:30,2017-11-16 11:13:59,2017-11-16 11:13:59,25546.2,25500.0,25500.0,25500.0,26100.0,25000.0,153.6,6.35,148.9,153.3,9.0,0.05,30.55,0.85,263.0,159.0,104.0,1,100,10420.0,1319300.0,1.042,-0.0529,-0.1359
2017-11-14,2017-11-16 0:00,2017-11-14 10:30,2017-11-14 10:30,2017-11-14 10:30,2017-11-16 13:42:59,2017-11-16 13:42:59,25412.1,25400.0,25400.0,25400.0,25900.0,24900.0,111.85,27.95,150.2,21.45,8.75,0.1,18.6,0.1,235.0,49.0,185.0,1,100,18550.0,1337850.0,1.855,-0.0344,-0.1359
2017-11-15,2017-11-16 0:00,2017-11-15 10:30,2017-11-15 10:30,2017-11-15 10:30,2017-11-16 13:42:59,2017-11-16 13:42:59,25374.9,25400.0,25400.0,25400.0,25900.0,24900.0,57.4,27.95,152.7,21.45,1.95,0.1,9.7,0.1,198.0,49.0,149.0,1,100,14925.0,1352775.0,1.4925,-0.0194,-0.1359
2017-11-16,2017-11-16 0:00,2017-11-16 10:30,2017-11-16 10:30,2017-11-16 10:30,2017-11-16 13:42:59,2017-11-16 13:42:59,25410.1,25400.0,25400.0,25400.0,26000.0,24900.0,25.95,27.95,74.0,21.45,0.05,0.05,0.35,0.1,100.0,49.0,50.0,1,100,5030.0,1357805.0,0.503,-0.0144,-0.1359
2017-11-17,2017-11-23 0:00,2017-11-17 10:30,2017-11-17 10:30,2017-11-17 10:30,2017-11-23 15:13:59,2017-11-23 15:13:59,25920.0,25900.0,25900.0,25900.0,26400.0,25400.0,174.2,0.1,180.3,175.05,36.2,0.05,31.0,0.05,287.0,175.0,112.0,1,100,11225.0,1369030.0,1.1225,-0.0032,-0.1359
2017-11-20,2017-11-23 0:00,2017-11-20 10:30,2017-11-20 10:30,2017-11-20 10:30,2017-11-23 14:57:59,2017-11-23 14:57:59,25787.7,25800.0,25800.0,25800.0,26300.0,25300.0,114.55,1.65,159.5,70.85,11.6,0.05,19.2,0.05,243.0,72.0,171.0,1,100,17085.0,1386115.0,1.7085,0.0,-0.1359
2017-11-21,2017-11-23 0:00,2017-11-21 10:30,2017-11-21 10:30,2017-11-21 10:30,2017-11-23 15:13:59,2017-11-23 15:13:59,25901.0,25900.0,25900.0,25900.0,26400.0,25400.0,99.05,0.1,127.75,175.05,5.85,0.05,10.1,0.05,211.0,175.0,36.0,1,100,3580.0,1389695.0,0.358,0.0,-0.1359
2017-11-22,2017-11-23 0:00,2017-11-22 10:30,2017-11-22 10:30,2017-11-22 10:30,2017-11-23 14:12:59,2017-11-23 14:12:59,25739.1,25700.0,25700.0,25700.0,26300.0,25200.0,95.75,19.65,91.75,15.7,1.55,0.05,4.8,0.05,181.0,35.0,146.0,1,100,14590.0,1404285.0,1.459,0.0,-0.1359
2017-11-23,2017-11-23 0:00,2017-11-23 10:30,2017-11-23 10:30,2017-11-23 10:30,2017-11-23 12:41:59,2017-11-23 12:41:59,25775.7,25800.0,25800.0,25800.0,26300.0,25300.0,22.5,8.95,65.95,107.75,0.05,0.05,0.3,0.3,88.0,116.0,-28.0,1,100,-2825.0,1401460.0,-0.2825,-0.0028,-0.1359
2017-11-24,2017-11-30 0:00,2017-11-24 10:30,2017-11-24 10:30,2017-11-24 10:30,2017-11-30 13:50:59,2017-11-30 13:50:59,25845.0,25800.0,25800.0,25800.0,26400.0,25300.0,173.9,1.2,131.45,233.55,16.05,0.05,26.05,1.4,263.0,233.0,30.0,1,100,2995.0,1404455.0,0.2995,0.0,-0.1359
2017-11-27,2017-11-30 0:00,2017-11-27 10:30,2017-11-27 10:30,2017-11-27 10:30,2017-11-30 15:01:59,2017-11-30 15:01:59,25766.05,25800.0,25800.0,25800.0,26300.0,25300.0,112.0,0.05,140.0,396.05,8.05,0.05,17.65,2.5,226.0,394.0,-167.0,1,100,-16725.0,1387730.0,-1.6725,-0.0167,-0.1359
2017-11-28,2017-11-30 0:00,2017-11-28 10:30,2017-11-28 10:30,2017-11-28 10:30,2017-11-30 9:15:59,2017-11-30 9:15:59,25959.3,26000.0,26000.0,26000.0,26500.0,25400.0,93.0,2.15,124.0,268.0,5.45,0.15,9.6,6.8,202.0,263.0,-61.0,1,100,-6125.0,1381605.0,-0.6125,-0.0229,-0.1359
2017-11-29,2017-11-30 0:00,2017-11-29 10:30,2017-11-29 10:30,2017-11-29 10:30,2017-11-30 10:24:59,2017-11-30 10:24:59,25839.9,25800.0,25800.0,25800.0,26400.0,25300.0,110.8,4.0,74.75,230.0,2.4,0.1,5.7,2.95,177.0,231.0,-54.0,1,100,-5350.0,1376255.0,-0.535,-0.0282,-0.1359
2017-11-30,2017-11-30 0:00,2017-11-30 10:30,2017-11-30 10:30,2017-11-30 10:30,2017-11-30 15:01:59,2017-11-30 15:01:59,25561.15,25600.0,25600.0,25600.0,26100.0,25000.0,41.3,0.3,75.7,193.85,0.3,0.1,0.5,0.15,116.0,194.0,-78.0,1,100,-7770.0,1368485.0,-0.777,-0.036,-0.1359
2017-12-01,2017-12-07 0:00,2017-12-01 10:30,2017-12-01 10:30,2017-12-01 10:30,2017-12-04 14:45:59,2017-12-04 14:45:59,25470.0,25500.0,25500.0,25500.0,26000.0,25000.0,127.95,30.4,207.85,475.5,18.3,4.1,47.0,145.15,270.0,357.0,-86.0,1,100,-8615.0,1359870.0,-0.8615,-0.0446,-0.1359
2017-12-04,2017-12-07 0:00,2017-12-04 10:30,2017-12-04 10:30,2017-12-04 10:30,2017-12-06 15:02:59,2017-12-06 15:02:59,25259.05,25300.0,25300.0,25300.0,25800.0,24800.0,119.95,6.0,223.8,416.25,14.5,0.7,52.5,55.0,277.0,367.0,-90.0,1,100,-8980.0,1350890.0,-0.898,-0.0536,-0.1359
2017-12-05,2017-12-07 0:00,2017-12-05 10:30,2017-12-05 10:30,2017-12-05 10:30,2017-12-07 15:10:59,2017-12-07 15:10:59,25097.0,25100.0,25100.0,25100.0,25600.0,24600.0,112.4,0.9,187.2,38.4,12.8,0.05,32.7,0.05,254.0,39.0,215.0,1,100,21490.0,1372380.0,2.149,-0.0321,-0.1359
2017-12-06,2017-12-07 0:00,2017-12-06 10:30,2017-12-06 10:30,2017-12-06 10:30,2017-12-07 15:10:59,2017-12-07 15:10:59,25121.1,25100.0,25100.0,25100.0,25600.0,24600.0,89.0,0.9,140.4,38.4,6.25,0.05,14.25,0.05,209.0,39.0,170.0,1,100,16970.0,1389350.0,1.697,-0.0151,-0.1359
2017-12-07,2017-12-07 0:00,2017-12-07 10:30,2017-12-07 10:30,2017-12-07 10:30,2017-12-07 15:19:59,2017-12-07 15:19:59,25038.15,25000.0,25000.0,25000.0,25500.0,24500.0,33.35,49.8,68.35,0.05,0.15,0.05,0.55,0.05,101.0,50.0,51.0,1,100,5125.0,1394475.0,0.5125,-0.01,-0.1359
2017-12-08,2017-12-14 0:00,2017-12-08 10:30,2017-12-08 10:30,2017-12-08 10:30,2017-12-14 11:34:59,2017-12-14 11:34:59,25320.0,25300.0,25300.0,25300.0,25800.0,24800.0,136.55,1.5,162.15,353.7,16.1,0.05,28.45,16.8,254.0,338.0,-84.0,1,100,-8420.0,1386055.0,-0.842,-0.0184,-0.1359
2017-12-11,2017-12-14 0:00,2017-12-11 10:30,2017-12-11 10:30,2017-12-11 10:30,2017-12-12 9:21:59,2017-12-12 9:21:59,25451.0,25500.0,25500.0,25500.0,26000.0,24900.0,83.9,26.4,164.85,304.85,6.85,1.6,13.35,24.4,229.0,305.0,-77.0,1,100,-7670.0,1378385.0,-0.767,-0.0261,-0.1359
2017-12-12,2017-12-14 0:00,2017-12-12 10:30,2017-12-12 10:30,2017-12-12 10:30,2017-12-13 14:14:59,2017-12-13 14:14:59,25220.2,25200.0,25200.0,25200.0,25700.0,24700.0,102.95,21.75,113.35,278.0,6.8,1.3,12.15,30.3,197.0,268.0,-71.0,1,100,-7080.0,1371305.0,-0.708,-0.0331,-0.1359
2017-12-13,2017-12-14 0:00,2017-12-13 10:30,2017-12-13 10:30,2017-12-13 10:30,2017-12-14 15:01:59,2017-12-14 15:01:59,25097.95,25100.0,25100.0,25100.0,25600.0,24600.0,72.0,15.0,111.35,9.0,2.7,0.05,7.45,0.05,173.0,24.0,149.0,1,100,14930.0,1386235.0,1.493,-0.0182,-0.1359
2017-12-14,2017-12-14 0:00,2017-12-14 10:30,2017-12-14 10:30,2017-12-14 10:30,2017-12-14 15:19:59,2017-12-14 15:19:59,25048.0,25000.0,25000.0,25000.0,25500.0,24500.0,59.45,146.95,67.75,0.05,0.5,0.05,0.75,0.05,126.0,147.0,-21.0,1,100,-2095.0,1384140.0,-0.2095,-0.0203,-0.1359
2017-12-15,2017-12-21 0:00,2017-12-15 10:30,2017-12-15 10:30,2017-12-15 10:30,2017-12-18 9:15:59,2017-12-18 9:15:59,25493.0,25500.0,25500.0,25500.0,26000.0,25000.0,208.4,44.05,241.95,666.2,53.25,9.25,79.85,248.15,317.0,453.0,-136.0,1,100,-13560.0,1370580.0,-1.356,-0.0339,-0.1359
2017-12-18,2017-12-21 0:00,2017-12-18 10:30,2017-12-18 10:30,2017-12-18 10:30,2017-12-21 14:34:59,2017-12-21 14:34:59,25647.45,25600.0,25600.0,25600.0,26200.0,25100.0,194.2,17.7,170.4,39.45,31.9,0.05,44.3,0.1,288.0,57.0,231.0,1,100,23140.0,1393720.0,2.314,-0.0107,-0.1359
2017-12-19,2017-12-21 0:00,2017-12-19 10:30,2017-12-19 10:30,2017-12-19 10:30,2017-12-21 15:02:59,2017-12-21 15:02:59,25645.25,25600.0,25600.0,25600.0,26200.0,25100.0,139.55,4.9,123.35,27.85,6.2,0.05,18.75,0.05,238.0,33.0,205.0,1,100,20530.0,1414250.0,2.053,0.0,-0.1359
2017-12-20,2017-12-21 0:00,2017-12-20 10:30,2017-12-20 10:30,2017-12-20 10:30,2017-12-21 15:17:59,2017-12-21 15:17:59,25675.3,25700.0,25700.0,25700.0,26200.0,25200.0,69.6,0.05,118.75,123.9,2.55,0.05,6.1,0.05,180.0,124.0,56.0,1,100,5585.0,1419835.0,0.5585,0.0,-0.1359
2017-12-21,2017-12-21 0:00,2017-12-21 10:30,2017-12-21 10:30,2017-12-21 10:30,2017-12-21 15:19:59,2017-12-21 15:19:59,25573.85,25600.0,25600.0,25600.0,26000.0,25100.0,23.7,0.1,91.0,29.05,0.2,0.05,0.45,0.05,114.0,29.0,85.0,1,100,8500.0,1428335.0,0.85,0.0,-0.1359
2017-12-22,2017-12-28 0:00,2017-12-22 10:30,2017-12-22 10:30,2017-12-22 10:30,2017-12-28 15:12:59,2017-12-28 15:12:59,25640.05,25600.0,25600.0,25600.0,26200.0,25100.0,160.05,0.25,125.9,106.5,7.65,0.05,21.25,0.1,257.0,107.0,150.0,1,100,15045.0,1443380.0,1.5045,0.0,-0.1359
2017-12-26,2017-12-28 0:00,2017-12-26 10:30,2017-12-26 10:30,2017-12-26 10:30,2017-12-28 15:17:59,2017-12-28 15:17:59,25611.0,25600.0,25600.0,25600.0,26100.0,25100.0,115.55,0.2,101.5,106.9,5.75,0.05,10.35,0.05,201.0,107.0,94.0,1,100,9395.0,1452775.0,0.9395,0.0,-0.1359
2017-12-27,2017-12-28 0:00,2017-12-27 10:30,2017-12-27 10:30,2017-12-27 10:30,2017-12-27 14:46:59,2017-12-27 14:46:59,25710.05,25700.0,25700.0,25700.0,26200.0,25200.0,89.15,22.4,75.0,198.85,2.45,1.5,4.5,11.75,157.0,208.0,-51.0,1,100,-5080.0,1447695.0,-0.508,-0.0051,-0.1359
2017-12-28,2017-12-28 0:00,2017-12-28 10:30,2017-12-28 10:30,2017-12-28 10:30,2017-12-28 15:14:59,2017-12-28 15:14:59,25471.7,25500.0,25500.0,25500.0,26000.0,25000.0,41.4,6.65,77.1,9.5,0.15,0.05,1.05,0.05,117.0,16.0,101.0,1,100,10125.0,1457820.0,1.0125,0.0,-0.1359
2017-12-29,2018-01-04 0:00,2017-12-29 10:30,2017-12-29 10:30,2017-12-29 10:30,2017-12-29 15:29:59,2017-12-29 15:29:59,25573.0,25600.0,25600.0,25600.0,26100.0,25100.0,103.6,93.35,177.75,154.1,8.95,5.75,24.45,19.8,248.0,222.0,26.0,1,100,2605.0,1460425.0,0.2605,0.0,-0.1359
